111650000226	104
111650000189	78
111650000176	104
111650000206	70
111650000217	131
111650000202	207
111650000218	69
111650000161	104
111650000285	216
111650000385	54
111970000864	254
310050100086	422
310050000097	1067
310050000028	242
110770000064	1039
111070000513	592
150100000017	454
002061000205	306
008011000045	16
008011000028	4
008011000024	11
111130000313	117
002061000435	68
111130000406	23
111130000247	17
111130000377	114
111130000385	42
111970000555	57
111970000702	107
111970000488	35
111970000342	41
111970000351	22
111170000078	288
111290000150	68
111310000326	86
111130000425	85
111170000278	91
111290000555	44
110640000200	1754
110650100680	631
110650000689	168
111170000214	193
111170000068	59
007011000606	166
111970000323	1063
111290000556	164
111270100225	181
111970000317	185
111130000692	59
111130000243	67
111650000141	101
111290000397	301
111290100586	10
111290000659	272
111290100601	10
111290000661	249
111290100629	4
110640000179	254
008011000033	161
110640000322	517
111130000375	51
111130000393	57
110640100325	201
150100000014	82
111970000554	53
111970000348	22
111970000396	21
111130000397	40
110030000001	90
111290000505	31
111130000448	33
111170000180	27
111170000079	227
111170000227	58
111170000228	57
111170000250	23
111930000006	14
110650000190	129
002061000478	34
111270000050	165
007011000484	24
111930000003	420
111970000867	336
111970000655	173
111970000503	24
111771001402	8
111170000164	13
111130000286	81
177770000003	155
111170000543	74
111970000478	60
111970000577	58
111070000939	7420
002061000439	66
002011000080	320
002011000001	91
110640000268	437
111070000743	142
111070000672	61
002071000026	48
002111000016	1
002111000051	19
611121000402	82
120100000002	194
120100000020	277
180041000001	223
002061000079	202
002081000023	27
002081000048	14
002081000022	78
002081000007	25
002081000002	97
180040000015	85
180040000014	195
002071000003	13
002011000071	82
180040000024	15
002061000138	135
111070000623	169
002071000018	45
611121000077	39
002011000003	25
002111000042	11
002011000067	18
611121000134	20
002071000014	16
611121000094	11
611121000060	7
111130000494	5
111771001049	105
180040000009	73
180041000003	71
002061000125	35
002061000168	55
002011100065	8
002011100064	14
002111000057	6
002061000358	57
111070000890	945
002011000002	17
002011000024	7
120100000019	407
120100000009	488
002051000004	11
002091000005	24
002071000017	13
611121000061	20
611121000398	272
611121000389	36
180040000017	6
002011000005	183
111771001249	84
111130000421	56
120100000005	63
111130000501	8
110650000534	60
111130000223	29
111130000512	37
111771000572	22
111771001191	30
002161000026	20
611121000085	15
002061000360	6
111070000628	51
000511000024	2
111270000102	321
111410000118	486
110100000032	255
110770000018	623
110770000176	601
111970000800	105
001081000022	66
007011000585	157
111970000429	1146
110650000497	286
611121000148	77
002061000225	48
111170000557	550
111380000195	65
111170100160	137
111130000703	189
111270100241	245
007011000432	4
110770000076	301
110640000152	385
110640000201	353
111290000437	583
111130000691	670
111900000007	22
002061000099	74
177770000039	20
110770000168	95
002011000078	436
111270000142	683
110640000306	153
110650000751	677
002011000079	521
002011000019	151
110770000133	187
111650000386	240
110650000593	93
110650000791	284
120100000015	132
002011000058	11
111380000158	28
002061000558	259
111771000795	175
002061000557	450
310050000047	221
310050000048	183
120100000014	37
111810000019	44
002081000054	117
002011000022	52
220220000022	33
111610000034	37
111610100074	32
111610100055	71
111610000054	202
111650100379	214
150100000002	15
110640000187	552
611121000112	365
111170000122	226
110640000407	116
110650000576	372
002081000040	135
150100000011	16
111070000904	514
111290000488	47
111310100643	20
002071000048	80
111270000245	157
111290000491	21
008011000043	52
111070000949	101
110650000475	420
110650000499	364
111910000002	84
111970100575	124
111970000250	10
111970000398	14
111970000450	20
111970000121	20
111970000399	23
111970000558	26
111970000302	42
111970000403	16
111970000489	31
111170000273	121
111130000655	7
111170000515	20
111130000656	38
111170000452	12
111170000230	29
111380000221	35
220010000316	72
111130000694	307
001131000035	17
111380000223	81
111270000080	368
000521000036	23
111970100576	51
111380000113	23
111290100622	30
111310000436	47
111970000682	50
111771000774	31
003021000106	66
110650000395	82
111130000653	123
111771000943	6
111170000540	79
111170000092	27
111970000362	139
111310100461	36
111310000207	37
111410000218	143
111410000182	225
111130000423	158
111290000496	41
110640000257	651
111290000557	66
110640000289	936
111130000542	403
111310000364	125
005021000179	12
111290000320	61
111410100331	38
110640000258	454
110640000261	151
110640000184	771
110640000209	259
110640000380	539
110640000178	192
001051000021	45
220220000112	67
220010000112	86
111380000106	14
111771001012	26
111970000082	16
111970000352	6
111290100621	19
111290000391	55
111270000208	94
001091000036	3
310300000001	16
150100000027	32
111270000081	221
111270000243	246
111650000147	90
007061000027	3
004031000004	3
007051000057	1
765001000019	6
110640000055	213
111310000199	24
110640000259	179
110640000269	195
110640000294	136
110640000241	111
111650000177	317
111650000178	337
111650000263	137
111290000353	261
111650000225	105
002061000517	40
111270000129	75
111771001153	11
002061000426	68
110640000394	97
110640000063	292
005021000107	5
110640000263	61
005021000057	19
310050100154	297
110640000283	136
110640000170	426
005021000129	12
005021000130	22
110640000243	160
111170000547	48
001051000002	51
111650000214	174
005021000117	19
005021000118	26
005021000081	5
000511000254	18
000511000280	7
000511000248	9
000511000150	29
000511000146	25
000511000076	14
000521000032	30
000511000079	10
111070000399	14
111070000250	24
005021000025	4
005021000026	5
111771001048	27
005021000085	6
005021000150	26
005021000152	15
111771000607	2
111650000388	18
005021000080	12
005021000065	13
111650000139	122
110100000028	97
002061000545	35
005021000106	4
005021000093	9
003021000034	24
111771001006	21
111970000850	653
000521000029	35
000521000007	44
000511000075	61
000511000080	24
005021000190	9
111650000308	34
000521000002	19
000521000020	28
000521000034	54
000521000001	18
002061000476	36
002061000548	66
002091000007	86
111290000553	165
111270000132	168
111270000158	255
111771000728	14
002061000406	228
002061000341	20
002061000561	18
007061000006	30
002061000049	229
002061000061	31
002061000042	76
002061000496	52
002061000536	17
002061000560	47
002091000021	22
002061000527	60
002061000504	18
002061000429	50
002081000033	45
002061000229	33
002091000015	23
002091000011	23
111270000114	160
110650000374	1068
002061000352	9
007061000012	6
002061000340	12
111771001046	42
002081000034	208
002061000508	22
002061000141	89
002061000526	91
002061000525	97
002061000479	78
002061000522	143
002061000222	15
002091000004	38
002061000043	70
111270000211	129
111070000395	41
111070000062	35
007011000286	21
111070000236	46
002011000012	85
002081000015	55
111070000172	36
111771001538	53
110650000799	27
002061000523	8
002061000339	17
111170000156	76
111970000634	86
111070000597	77
111070000913	59
111070100917	20
002061000136	33
002061000140	19
002061000137	30
111070000310	30
002011000025	37
002011000021	167
002011000037	31
005021000058	21
005021000078	4
002061000343	14
002011000077	9
002011000069	66
002011000070	19
110650000533	53
110650000691	53
111070000593	17
111070000381	34
111070000493	10
611121000239	76
000511000071	12
000511000068	20
000511000070	13
005021000122	5
611121000393	293
611121000404	143
111070100916	5
111970000498	30
001121000012	79
002081000017	24
002081000019	13
002081000037	35
002071000047	63
002071000004	44
110640000410	155
002081000010	105
111970000514	17
110640000062	582
111771001005	10
110640000262	67
110640000298	373
110640000064	91
008011000040	34
110640100293	292
110640000066	149
111771001533	17
177770000029	48
111771001248	56
111650000381	52
111130000338	51
111650000203	57
111771000949	6
111771000930	27
111771000917	7
110650000587	42
111310000219	143
008011000049	11
310050100155	63
220220000149	127
110650000447	23
111290100508	20
111290000504	136
002061000105	40
110650000508	26
999990000093	224
111771000927	18
111070000643	21
002061000150	66
110640000223	55
110640000245	53
110640000246	79
110640000281	165
111650000373	53
111650000211	111
220220000069	250
111650000133	97
111970100601	61
110650000761	120
111270100251	38
111771001042	87
111650000212	98
110640000293	130
110640000296	147
111650100144	129
220220000153	43
005031000010	110
111650100146	231
111170100138	483
002071000025	19
111130000198	145
110650000562	42
003021000072	37
003021000025	51
111771001081	123
111771001082	264
111771000629	4
111410000132	589
111410000147	305
111410000212	119
111771000839	10
002061000064	128
002061000059	16
111310000432	67
111130000541	24
110640000171	76
110640000282	166
111270000115	32
002091000025	7
110650000560	39
002061000104	22
000511000162	10
002121000014	8
111290000038	33
110640000140	96
111130000280	53
111130000314	16
110650100740	221
110650000449	32
110650000603	160
111771000894	23
003021000049	26
003021000017	15
002061000112	18
002061000113	9
120100000004	24
005021000127	27
111860000011	112
611121000091	45
611121000163	55
611121000067	219
003021000005	38
003021000110	113
003021000104	40
003021000080	17
003021000054	40
003021000077	46
003021000071	18
000521000022	4
000521000035	10
111860000010	106
000521000005	3
000521000003	13
003031000004	41
001081000023	90
003021000029	40
003021000107	34
003021000055	9
003021000102	43
111860000017	47
111860000007	19
111860000009	32
002081000049	17
002081000005	158
611121000117	7
111771000932	54
111771000935	14
111771000733	26
002061000005	17
611121000240	49
002061000173	54
110650000588	704
180041000006	81
002061000292	25
111771001314	49
002061000407	36
611121000399	83
170020000003	43
111771001514	21
002071000011	3
110650000604	136
111070000631	31
111771000710	74
002091000001	38
002081000011	104
002091000006	33
611121000238	105
002091000030	8
611121000080	78
180040000023	14
111810000011	9
611121000315	136
611121000064	80
002081000053	142
110650000574	31
220220000121	19
111130000085	18
111130000551	47
220220000089	140
111660000002	64
110640000270	71
220220000066	9
111130000367	85
110650000790	26
111970000288	46
111070000745	14
111830000014	19
111830000017	11
111830000023	8
111130000304	30
111830100019	8
110640000272	46
170070000001	81
111650000125	145
111970000563	208
111410000185	157
111410000149	74
111290000520	11
111290000518	63
111290100584	19
111290100354	31
110650000565	128
111290000517	180
111290000436	70
111290000545	49
111290000366	71
111290000390	82
111290000544	23
111270000167	96
150100000007	8
150100000009	23
111610100056	175
310090000009	308
111290000442	222
111270000143	44
111310000214	109
111610000036	174
111290000507	73
111290000506	70
111290000073	182
111290000308	100
111290000455	56
111310000406	74
150100100025	167
150100000016	55
111290000485	48
111290000559	36
111290000282	36
005021000139	11
310050000064	97
111650000209	97
220220000140	109
310050000098	129
110640000078	384
111290000268	249
110640000069	128
111970000012	139
111270100107	200
111270000049	83
111170100137	101
110650000634	13
111170000563	1271
111130100710	635
002061000427	56
111970000875	110
110770000074	203
110770000101	107
111970000803	9
170010000588	80
110770000078	202
111170000562	854
005031000013	150
110770000145	320
110770000129	18
110770000130	43
110770000128	31
110770000125	6
111850000021	35
005041000001	25
008011000007	24
110100000020	81
003021000083	50
111130000389	41
111130100391	64
111170100554	139
111650000372	73
111170000141	72
319980000128	179
319980000083	102
111170000429	211
170010000575	9
170010000577	5
170010000576	27
111610000001	203
111410100343	11
111410100339	24
111410100336	15
111410100335	19
111410100337	17
111410100342	34
111410100341	20
111290100605	10
111290100607	5
110640000416	315
111130000707	370
111610100061	22
111610100072	25
111610100075	19
111610100062	17
111610100063	22
111610100064	17
111610100071	27
111610100073	46
111610100042	53
111610000017	22
111610100094	6
111610100093	4
111610100091	1
111610100090	1
111610100088	1
111610100086	2
111610100089	1
111610100087	1
111610100085	4
111610000013	34
111610000032	67
111610000033	14
111610000035	18
111610000002	88
111610000014	28
111610000003	126
111610000015	31
111610000009	27
111610000037	40
111610000040	29
111610000006	54
111610000045	277
111610100080	1
111310000197	25
111310000200	35
111310000203	30
111310000204	13
111310000220	45
111310000213	91
111610100096	4
111290000660	106
111290000487	62
111310100644	33
111410000113	186
110640000297	147
111070000632	25
111810000001	2
111810000010	14
111810000025	9
002061000200	31
111771001160	20
001081000024	110
111270000155	118
111410100327	18
111410100300	19
111410100328	16
001041000033	7
003021000078	308
111270000163	117
111410000319	29
111410100320	68
111410100329	21
220220000043	7
111270100240	124
000511000281	70
111310100538	51
111310000514	24
007011000409	12
002081000012	54
111270100235	79
180031000007	28
111771001485	43
007011000505	3
111771000588	30
001081000039	4
007011000408	10
007011000507	9
007011000565	8
007011000562	6
007011000518	14
007011000490	46
005031000014	14
005031000018	5
005031000019	2
003031000017	13
003031000026	9
003031000016	16
002111000030	12
611121000194	16
220220000108	13
220010000295	17
611121000214	23
111070000670	47
002111000022	7
111771000660	22
111970000611	17
000241000008	10
111130000492	35
002111000050	9
002111000034	4
002151000008	3
002071000013	13
611121000196	22
111771001179	32
001081000031	9
180030000022	126
111310100549	26
110650000266	114
180031000001	40
002091000033	47
111771001190	43
002081000004	45
002061000130	59
002061000252	23
002071000006	11
002061000221	31
002071000008	12
002111000044	3
111771001535	219
111771000731	100
002081000047	11
611121000126	12
111771001516	48
111771000594	20
111771000732	42
002071000034	27
001091000029	4
170070000006	118
170070000007	145
110650000329	127
110650000489	48
110650000307	80
110650000258	43
111970000653	24
002061000253	33
002131000001	7
611121000137	68
111771001194	27
002051000002	27
002071000038	9
002061000081	53
611121000059	27
111771000659	1
111771001435	10
111771101180	17
002111000052	3
111130000255	30
002131000006	6
611121000136	15
002091000028	18
002081000024	40
002091000003	54
002081000021	22
002011000006	24
111290100637	211
111170000088	63
111170000505	116
003021000045	87
003021000067	61
003021000026	33
003021000109	55
003021000030	36
003021000006	20
003021000046	51
003021000070	26
003021000069	26
003021000011	63
003021000036	57
003021000027	58
003021000010	56
111170000541	145
111170000297	23
111170000436	44
111170000437	93
111170000215	29
111170000288	11
110650000575	159
111310000256	62
110650000789	316
111290000314	64
111290000269	30
111130000378	42
110650000504	51
110650000553	79
111650000232	60
220220000001	76
177770000002	65
111270000059	80
111771000793	212
110650000554	23
111310000160	16
002061000415	18
007011000547	204
111270000133	65
002061000124	50
111771001520	71
111970000610	50
001071000015	3
110650000786	14
111850000034	81
111310000391	93
111771001476	62
111771001537	77
111771101158	45
611121000357	150
111860000029	111
110640000411	186
110640000072	235
002111000008	29
002081000020	13
002071000041	16
177770000028	116
111771001067	36
111771001522	33
177770000030	15
177770000038	63
177770000036	13
001081000011	4
001081000021	10
180031000008	48
180031000003	19
180030000040	12
150100000013	136
001081000034	19
111130100460	105
002061000438	36
111771001163	14
111771000794	387
008011000065	39
111410100344	44
008011000041	12
110650000783	109
110650000663	52
111771001488	19
003021000053	8
003021000020	42
111860000030	54
111860000019	14
111290100577	19
111290100576	11
111290100578	20
111860000016	20
111070000809	40
111130000622	25
110650000720	9
111130000682	28
111170000549	151
111130000663	78
111130000702	95
110910000170	40
170010000582	32
111770001278	122
110640000414	138
220010000301	79
220220000157	188
111130000687	30
110650000764	43
111970000804	59
220220000150	108
220010000303	51
111070000933	53
111070000947	278
220220000151	50
220220000160	35
220220000159	21
111170000438	149
110770000167	168
111170000448	135
111830000027	14
170010000572	9
111170000420	89
220220000127	15
111070000709	63
220010000254	19
111070000686	76
111170000511	88
110650000759	83
111970000822	107
111650000382	152
111070000938	95
111130100630	273
111130100708	217
110640000412	148
111130000567	24
110650000763	49
111770001532	170
001091000018	6
001041000030	28
001041000027	18
001041000024	2
001041000031	7
180031000009	16
180030000032	12
220220100073	31
111310000413	60
002071000001	19
008011000054	6
111170000544	69
111170000124	166
001041000025	6
001041000023	2
003021000108	23
111130000525	27
002131000008	1
007011000363	30
000241000020	5
111070100611	107
111170100290	169
111070000339	43
001041000029	7
001041000026	1
001041000011	1
001041000012	1
111130100712	303
007011000605	29
111771001455	22
220220000050	50
220220000067	40
111070000678	8
111310000360	49
111310000361	38
007011000574	152
111310000215	57
111310000337	40
111310000351	122
111310000354	45
111310000358	11
111310100544	15
111310100616	9
111310100619	11
111290000519	7
111290100640	3
111290100603	8
111290100587	4
111270000156	77
111270000146	137
110640000215	113
110640000252	110
111270000154	146
111270000244	142
111270000164	247
111270000137	49
111270100255	14
111270000153	58
111270000104	111
111270100239	117
111270100254	40
111270100256	19
111270100257	18
111270100260	13
111270000148	28
111270000207	104
111270100253	25
111410000074	74
111410100298	13
765001000013	12
111410000161	83
111771001543	40
110640000260	114
110640000295	84
310090000010	30
111771000979	58
002081000032	277
002061000428	100
002061000309	14
002061000291	40
111270100258	41
001091000030	5
002061000308	6
111771000944	10
002061000553	12
180020000047	1
001081000042	6
002081000057	44
001051000009	22
111771000946	4
111771000945	7
111771000305	190
002061000410	18
008011000013	18
111310100623	42
111310100399	47
111771001164	37
111771000708	4
111771001080	60
111771001147	8
111850000043	31
111850000013	18
111850000011	26
111850000005	137
111850000012	22
111850000036	53
111850000001	44
110770000021	124
110770000096	214
110770000041	88
611121000172	8
111310100645	3
111310100568	10
111310100400	24
111840000001	18
111410100297	12
111170000150	22
000511000282	332
111170000038	115
111070000840	14
111070000782	26
111650000134	84
111650000126	66
111650100172	30
111650000281	66
110640000168	140
111380000155	40
111771001020	7
003021000033	36
003021000100	27
003021000073	48
003021000065	40
111290100617	59
111290100618	9
111380000220	30
111170000284	13
111410000073	30
111380000218	61
111410100350	7
007011000607	46
007011000337	82
110640000203	376
111170000219	42
001051000010	48
220220000088	10
111830000013	57
110650000535	26
220220000010	12
002061000135	42
150510000002	26
150510000008	42
220220000008	12
110650000679	139
111650000231	166
111660000006	31
611121000363	30
111771001473	20
003021000052	15
111070100941	86
110640000198	138
111070000905	91
111070000629	75
111070000630	56
611121000161	24
002111000015	6
110650000771	32
111310000127	300
111290000551	33
110650000798	152
110650100526	67
110650000524	41
110650000577	86
110650000505	27
110650000502	34
310300000012	19
310300000002	22
310300100032	48
310300000008	25
310300100035	39
008011000039	669
180031000020	35
111290000248	128
111850000002	49
111310000396	69
111310000355	29
111310000356	16
111310100659	7
111310100621	1
111410100349	21
111310000512	32
111310100462	23
111310100470	12
111310100473	9
111310100472	11
005031000062	36
111290000489	141
111771000848	2
111130000340	46
003031000007	11
005021000137	15
005021000146	26
611121000208	12
111410000294	28
111410100159	34
111410000119	100
111410000154	56
111410100315	38
111410000314	33
111410100296	9
111410100326	21
111410000138	35
002061000355	7
111310000434	38
111410100301	5
008011000046	10
111310100430	35
111771001027	1
111771001023	3
110640000253	58
002071000049	60
220110000064	39
220110100142	16
220110000014	23
007041000028	2
002061000166	64
002061000434	84
002061000554	51
008011000050	40
111660000003	46
002081000055	25
111771001403	4
180031000015	7
111771001168	8
110650000062	47
220220000105	47
007011000339	53
111170000247	17
111170100232	83
111660000004	15
111130100202	154
111070100894	35
220220000051	33
111970000331	7
111970100552	70
111970100506	89
111070000553	68
111970000497	40
111970000496	51
005021000001	19
310480100006	67
007011000349	6
003011000012	16
111771000780	153
002061000047	182
111771001145	12
002061000555	159
000511000278	72
002061000007	65
611121000089	39
611121000392	21
002091000018	33
002061000567	43
002061000100	38
111771000687	12
611121000174	26
111771001187	21
001061000014	27
005031000061	11
110650100621	76
111380000050	12
111170100286	14
001041000008	8
110650000555	89
002061000363	65
001041000035	6
007011000520	13
111270000127	80
110640000183	159
111410100347	14
111410000117	63
111380000188	17
111380000025	22
111380000123	9
111380000060	16
005031000063	43
005031000042	7
005031000004	26
005031000030	166
111850000006	130
002061000437	76
110640000093	174
110830000002	16
110650000552	87
110650100650	49
110650000196	30
111970000346	25
111970000347	19
111970000636	37
111970000704	17
007061000023	117
611121000069	95
002061000325	11
002061000139	23
000511000105	4
000511000133	7
000511000195	22
000511000193	5
000511000197	7
111970000332	77
180041000004	39
111070100940	48
111310000250	97
611121000216	15
111310000163	31
001061000018	22
111130000497	57
111170000086	74
111170000089	32
111170000302	14
110650000441	52
111650100183	24
111410000261	48
110650000600	62
111310100469	16
007031000023	8
111410100302	144
111310000369	162
110770000080	67
111310100474	16
110640000188	69
111170000119	55
111970000367	76
111270000111	145
111170000064	18
111130100511	31
005021000063	12
611121000120	10
111170000085	141
111170000559	40
002061000416	12
111930000001	5
111170000548	281
111070000682	56
110640000415	150
111310000521	140
110640000413	164
111380000224	171
111410000309	72
111970000779	89
111770001236	18
111770001200	30
111070000870	130
111650000299	56
611121000269	27
111070000753	43
110770000127	6
110650000713	30
111970000696	43
111070000734	39
310050000139	35
310050000140	50
310050000138	18
111070000725	50
111070000723	90
220220000132	25
111070000691	46
111170000283	121
110770000102	89
110770000084	77
111170000530	243
111070000932	53
110770100175	181
111970000788	74
111970000786	61
111970000780	16
111770001241	14
111770001202	57
110640000381	32
002061000300	11
002061000474	24
002061000540	28
007011000161	9
111290000510	37
111771000948	11
002061000224	10
111771000726	11
111270000209	124
111771001452	46
003021000028	23
111070000575	58
002061000359	22
111970000513	35
111970000372	29
002061000094	19
001051000037	21
111270000136	45
002061000541	7
111771000476	12
111771000847	13
111310000411	29
002081000008	119
111070000945	217
111270100262	3
111310000294	18
111290100571	7
002061000055	18
002061000060	82
111771000651	32
111380000156	34
180031000012	23
007011000338	25
007011000340	47
007011000354	12
007011000413	7
111130000402	19
111070000677	28
150100000010	50
110640000193	30
111771000823	32
110650000448	77
111771001448	35
111130000373	43
111070100541	17
111070000531	16
007011000310	4
007041000024	7
007021000077	11
007021000053	4
007011000049	60
007011000311	3
007021000027	29
110650000069	25
110650000197	48
007011000052	62
007011000394	5
007011000545	9
007011000395	4
007011000028	2
007011000389	10
007011000567	23
007011000388	11
007011000251	3
007011000522	5
007021000065	4
007021000063	9
007011000590	1
007011000387	19
007091000003	9
220110000143	7
220110000058	10
007011000528	5
007011000526	4
007011000524	4
007011000492	18
007041000026	7
007011000320	1
007011000327	1
007031000022	4
007041000030	3
007021000035	15
007031000001	15
007031000011	13
007011000442	1
007011000308	2
007041000022	2
007011000275	1
007011000075	4
007011000376	8
007011000374	3
007011000377	6
007011000326	2
007011000322	1
007011000443	3
007011000055	4
007011000063	2
007011000061	1
007011000316	1
007011000314	1
007011000312	1
007031000015	1
007031000014	1
007031000008	1
007011000303	4
002061000362	41
002061000126	25
002111000036	19
002131000005	6
002061000189	24
002061000270	29
002061000546	25
111380000171	16
002081000061	58
111170000163	28
002111100018	1
002011000073	39
001131000027	23
002061000354	76
002111000037	9
002011000034	11
111970000827	21
111170000484	89
111070000901	59
111650000248	76
111970000692	10
111770001233	12
220010000289	33
110910000131	15
111970000836	12
111170000520	58
220220000158	98
110640000355	75
110640000382	109
111970000781	31
111070000666	30
111070000667	19
111860000031	72
111810000030	19
111770001230	23
111770001235	16
111770001234	13
111770001231	5
111770001240	22
111770001232	4
111970000855	119
111770001370	106
111970000806	49
110650000670	14
111650000384	99
111170000501	14
111970000553	28
002011000059	28
002011100061	10
002011000013	6
002091000008	57
002071000029	32
002061000203	21
111771001509	32
002011000055	57
002011000074	29
002151000004	12
111070000601	40
110640000195	123
110640000287	82
111070000286	41
111070000424	45
310300000005	36
111070000841	49
111850000003	35
111850000041	44
110770000070	279
111130000283	36
110640000232	55
220220100125	95
110650000067	13
111310000403	19
110770000028	81
111650000132	82
111310100404	39
111310000392	44
111850000010	60
111850000009	16
111650100253	44
111170100291	9
111380000219	19
111380000101	8
111380000082	5
111380000121	100
111130000427	85
111660000001	127
111970000588	32
111170000131	25
111170000103	2
111380000087	56
111290100639	4
111170000142	17
111170000106	25
111170000504	20
110100000014	30
220220000084	18
001131000034	13
001131000024	8
001131000023	3
180031000006	9
001131000022	17
003021000111	21
003021000105	5
111900000005	19
111170100442	26
005021000126	1
005021000100	8
005021000024	9
220010000175	8
005021000108	20
002061000345	8
003021000037	9
002061000228	201
111970000363	10
150510000003	22
150510000005	39
111970000383	56
111970000467	7
110650000731	26
150510000006	42
150510000007	37
150510000009	47
150510000004	15
150510000001	18
007061000005	3
002081000001	144
002061000062	41
002061000323	61
111771001009	72
002061000399	4
002061000400	11
002061000263	155
180040000016	53
111771000712	35
111771000967	34
002061000324	28
002061000550	46
002061000423	3
002061000281	31
002111000054	8
111771001024	1
002061000348	66
111771000593	20
111380000210	22
002071100019	3
180031000010	36
110650000616	21
111170000451	44
111310100626	14
220220100036	31
111130000312	141
111850000033	34
220110000035	12
007011000555	16
111290100585	22
111270100242	152
111771000898	24
001051000001	19
001051000014	6
111771000797	108
005021000182	5
005031000031	68
001041000014	9
002111000013	7
002111000040	17
002081000056	46
005021000101	5
003031000003	19
003031000022	13
003031000001	26
008011000053	24
003011000003	5
111310100551	9
000511000252	5
000511000186	1
005031000041	10
005031000040	55
005031000036	211
111130000527	25
002011000032	10
000241000016	5
000511000255	15
000511000238	49
000511000045	5
111970000579	23
111970000468	66
002081000038	61
111410100316	15
002091000002	18
000511000034	43
007021000046	20
007021000082	6
002121000004	3
111650000264	17
611121000348	12
180020000030	3
180020000043	24
008011000063	21
001041000013	2
000241000001	7
002061000232	12
111270000238	61
220220000100	2
111380000127	43
111170000226	2
111771000762	16
611121000358	160
001041000020	12
111170000216	34
111170000218	46
111170000257	16
111170000241	27
111290100609	15
111970000578	32
111070000500	18
111850000004	267
111170000113	34
111900000001	34
111070100948	5
111070000950	1
111170000555	46
111380000011	13
110770000179	6
110770000180	2
110100000019	1
111380000052	11
111380000074	2
111380000092	14
111380000233	6
111380000182	6
111380000146	10
002061000310	18
002061000171	11
002061000169	9
002061000497	25
002081000036	51
120100000003	22
111771001511	24
611121000285	19
